XAX2313,22,32,32,30,16,17,16
XAX2314,53,124,73,75,55,29,55
XAX2315,37,38,25,46,16,28,16
XAX2316,17,18,20,41,14,12,14
XAX2317,52,48,57,89,45,25,45
XAX2318,26,12,51,62,33,22,33
XAX2319,71,76,90,89,58,60,58
XAX232,12,7,23,34,17,10,17
XAX2320,35,69,35,59,26,36,26
XAX2321,34,26,62,47,24,13,24
XAX2322,29,33,38,77,13,82,13
XAX2323,30,31,46,57,25,17,25
XAX2325,68,110,99,146,60,81,60
XAX2326,26,20,47,44,27,13,27
XAX2329,22,25,27,46,12,15,12
XAX233,11,13,22,42,13,3,13
XAX2330,73,52,76,123,44,51,44
XAX2331,37,32,53,108,19,13,19
XAX2332,25,51,29,77,31,31,31
XAX2333,25,30,37,53,18,11,18
XAX2334,21,14,25,44,18,16,18
XAX2335,26,13,36,54,30,24,30
XAX2336,30,21,35,37,21,13,21
XAX2337,13,7,21,41,10,10,10
XAX2338,43,25,70,68,39,23,39
XAX2339,22,23,25,47,12,15,12
XAX234,56,37,67,81,47,31,47
XAX2340,40,44,46,70,31,16,31
XAX2341,14,12,13,37,12,0,12
XAX2346,24,7,20,31,20,3,20
XAX2348,12,13,13,24,10,3,10
XAX235,5,1,7,10,5,1,5
XAX2350,36,21,62,73,32,31,32
XAX2351,35,10,48,56,38,24,38
XAX2352,53,47,82,115,60,66,60
XAX2354,4,13,21,51,12,7,12
XAX2355,12,19,38,46,16,12,16
XAX2357,16,12,21,46,19,3,19
XAX2358,21,18,22,30,18,5,18
XAX2359,44,35,57,70,53,26,53
XAX236,12,17,13,29,7,8,7
XAX2360,10,0,11,47,4,35,4
XAX2361,22,23,20,44,18,11,18
XAX2362,23,6,21,44,10,7,10
XAX2365,40,26,26,95,34,10,34
XAX2366,34,45,45,99,37,28,37
XAX2367,30,23,63,58,43,24,43
XAX2368,33,28,36,46,23,25,23
XAX2369,51,42,63,108,58,39,58
XAX237,31,15,42,51,22,24,22
XAX2370,25,18,16,45,20,7,20
XAX2371,22,17,30,66,20,56,20
XAX2373,7,18,12,44,11,12,11
XAX238,33,25,29,60,25,8,25
XAX2385,52,61,51,103,34,22,34
XAX2386,23,20,37,51,26,6,26
XAX2387,36,27,54,97,26,28,26
XAX2388,28,10,40,40,23,31,23
XAX239,7,10,12,25,8,2,8
XAX2398,12,17,13,28,7,6,7
XAX2399,46,40,74,44,59,56,59
XAX24,32,25,73,85,43,62,43
XAX240,8,7,10,22,6,5,6
XAX2400,39,25,61,73,41,48,41
XAX2401,6,15,16,53,17,3,17
XAX2402,114,127,139,194,115,67,115
XAX2403,88,60,103,127,69,69,69
XAX2404,15,7,27,69,20,77,20
XAX2405,47,49,77,88,31,15,31
XAX2412,34,25,20,67,12,5,12
XAX2417,19,17,41,34,22,9,22
XAX2418,72,61,75,112,36,53,36
XAX2419,12,17,26,49,15,11,15
XAX242,41,46,59,84,31,61,31
XAX2420,41,34,57,121,42,73,42
XAX2421,29,22,45,53,27,17,27
XAX2422,31,61,21,42,24,38,24
XAX2423,15,9,6,34,18,7,18
XAX2424,12,10,25,25,7,6,7
XAX2426,29,18,43,79,34,20,34
XAX2427,15,9,12,21,12,5,12
XAX2428,15,16,33,38,14,15,14
XAX2429,26,41,51,38,31,36,31
XAX243,31,52,42,96,26,55,26
XAX2432,23,29,20,43,16,11,16
XAX2434,37,17,52,53,22,40,22
XAX2435,23,12,40,67,30,20,30
XAX2436,36,27,39,79,20,22,20
XAX2437,58,40,69,93,47,31,47
XAX2438,76,80,90,178,55,41,55
XAX2439,71,86,75,128,52,66,52
XAX244,6,9,13,39,10,3,10
XAX2440,59,33,61,93,37,35,37
XAX2441,12,12,30,28,20,9,20
XAX2443,14,25,29,45,10,12,10
XAX2444,36,32,56,60,26,15,26
XAX2445,27,27,26,39,25,16,25
XAX2446,16,35,36,44,10,41,10
XAX2447,20,4,22,60,13,3,13
XAX2448,14,21,27,51,24,9,24
XAX2449,27,4,56,41,36,20,36
XAX2450,33,22,39,44,22,13,22
XAX2452,16,2,20,35,13,5,13
XAX2453,65,45,60,125,49,71,49
XAX2455,69,57,106,166,68,24,68
XAX2457,33,30,25,77,16,31,16
XAX2458,15,17,19,38,17,13,17
XAX2459,31,15,33,58,18,55,18
XAX246,18,10,13,58,11,8,11
XAX2460,37,21,31,57,33,13,33
XAX2463,13,0,0,0,0,0,0
XAX2464,26,0,0,0,0,0,0
XAX2469,72,82,51,87,54,28,54
XAX247,14,5,14,14,12,3,12
XAX2471,12,14,8,27,0,10,0
XAX2472,23,16,27,60,13,15,13
XAX2473,39,26,29,58,33,14,33
XAX2474,11,8,25,28,13,20,13
XAX2475,18,15,21,71,10,11,10
XAX2476,48,45,63,74,36,44,36
XAX2477,68,52,68,74,48,30,48
XAX2479,29,15,39,81,24,13,24
XAX248,37,59,33,59,17,10,17
XAX2480,24,18,25,39,15,13,15
XAX2481,20,10,21,22,16,13,16
XAX2482,27,43,60,122,49,55,49
XAX2483,17,0,0,0,0,0,0
XAX2484,18,12,22,30,10,8,10
XAX2485,67,54,71,86,32,98,32
XAX249,30,47,38,102,40,15,40
XAX2490,18,11,25,46,18,6,18
XAX2491,32,23,59,74,40,24,40
XAX2492,46,45,55,68,47,47,47
XAX2493,9,10,13,31,9,7,9
XAX2494,16,30,17,66,13,0,13
XAX2495,12,17,22,56,9,9,9
XAX2496,19,12,18,54,15,23,15
XAX2497,27,15,56,54,41,46,41
XAX25,21,13,16,48,16,21,16
XAX250,17,19,15,32,15,12,15
XAX2501,15,0,17,28,25,38,25
XAX2502,12,17,20,42,24,16,24
XAX2503,16,14,12,19,13,5,13
XAX2504,16,44,21,43,20,10,20
XAX2505,17,4,12,37,10,4,10
XAX2506,13,14,7,46,24,22,24
XAX2507,32,27,27,64,9,30,9
XAX2508,61,72,86,99,58,48,58
XAX2509,17,13,22,37,15,27,15
XAX251,22,26,28,66,20,16,20
XAX2510,18,20,41,38,19,37,19
XAX2511,52,48,74,95,42,67,42
XAX2512,31,32,41,120,30,20,30
XAX2513,25,12,19,34,16,13,16
XAX2514,21,10,30,47,25,20,25
XAX2515,11,8,24,57,22,34,22
XAX2516,0,45,31,62,25,20,25
XAX2517,10,9,19,24,14,6,14
XAX2518,6,24,11,32,13,20,13
XAX2519,28,15,45,38,28,33,28
XAX252,13,9,14,24,9,4,9
XAX2520,30,21,39,93,22,50,22
XAX2522,22,4,26,45,21,36,21
XAX2523,15,48,25,45,1,23,1
XAX2526,33,42,26,87,24,26,24
XAX2527,12,51,11,43,9,73,9
XAX2528,45,40,57,68,45,67,45
XAX2529,54,59,63,146,42,53,42
XAX253,23,11,27,47,16,13,16
XAX2530,22,24,37,47,25,4,25
XAX2531,13,18,21,35,20,6,20
XAX2532,20,14,47,56,16,33,16
XAX2533,18,35,19,61,12,72,12
XAX2534,32,17,27,61,24,14,24
XAX2535,29,27,50,90,39,4,39
XAX2536,16,15,20,53,19,5,19
XAX2537,46,64,68,129,62,48,62
XAX2538,39,35,52,88,20,61,20
XAX2539,90,90,68,115,59,42,59
XAX254,21,8,17,52,7,9,7
XAX2540,16,13,26,67,15,11,15
XAX2541,35,18,39,72,35,29,35
XAX2542,4,4,10,20,6,4,6
XAX2543,19,13,28,26,15,14,15
XAX2544,67,60,67,154,48,89,48
XAX2545,33,52,62,50,42,33,42
XAX2546,16,28,21,75,10,43,10
XAX2547,28,7,35,60,28,22,28
XAX2548,7,6,17,20,7,1,7
XAX2549,125,166,129,180,105,55,105
XAX2550,45,66,53,67,37,62,37
XAX2551,15,27,23,33,11,16,11
XAX2552,23,19,29,69,22,14,22
XAX2553,53,52,58,101,38,32,38
XAX2554,36,21,44,112,32,14,32
XAX2555,19,4,14,74,11,7,11
XAX2556,20,45,37,57,29,42,29
XAX2557,39,49,59,67,37,19,37
XAX2558,11,26,15,38,15,12,15
XAX2559,17,7,24,19,16,13,16
XAX256,43,111,49,85,27,24,27
XAX2560,24,18,24,47,14,22,14
XAX2561,26,37,30,58,23,13,23
XAX2562,12,18,15,35,12,6,12
XAX2563,17,16,26,21,19,11,19
XAX2564,16,34,19,19,13,10,13
XAX2565,11,9,28,48,21,16,21
XAX2566,39,98,61,122,39,86,39
XAX2567,17,23,23,29,33,8,33
XAX2568,10,83,7,8,16,3,16
XAX2569,9,11,16,15,13,3,13
XAX257,14,13,14,33,8,4,8
XAX2571,12,10,14,34,22,16,22
XAX2572,20,14,21,34,15,8,15
XAX2574,26,27,50,45,38,16,38
XAX2575,18,21,17,43,11,13,11
XAX2576,33,27,29,101,28,25,28
XAX2577,16,0,21,50,13,25,13
XAX2579,18,15,19,36,16,8,16
XAX258,42,25,55,93,31,26,31
XAX2580,18,11,22,45,13,15,13
XAX2581,29,37,40,58,29,31,29
XAX2582,10,10,11,22,9,6,9
XAX2583,7,4,7,40,4,1,4
XAX2584,10,6,11,31,6,10,6
XAX2585,8,8,15,23,7,0,7
XAX2586,19,18,29,28,21,15,21
XAX2587,51,37,77,100,40,42,40
XAX2588,16,6,7,32,10,6,10
XAX259,31,18,39,101,19,23,19
XAX2591,12,9,10,77,9,31,9
XAX2592,43,26,47,105,41,67,41
XAX2593,59,74,72,148,41,77,41
XAX2594,15,43,20,67,16,12,16
XAX2595,68,77,74,133,56,32,56
XAX2596,55,93,70,111,49,26,49
XAX2597,37,30,56,56,20,33,20
XAX2598,16,25,33,74,15,13,15
XAX2599,31,61,45,93,37,23,37
XAX26,63,48,72,116,45,37,45
XAX260,50,62,47,89,23,48,23
XAX2600,8,7,15,39,7,16,7
XAX2603,10,16,13,28,7,5,7
XAX2604,26,29,21,61,21,10,21
XAX2605,20,17,51,76,40,30,40
XAX2607,31,28,29,47,19,18,19
XAX2608,31,29,43,80,32,21,32
XAX2609,10,0,5,69,5,29,5
XAX261,37,34,51,69,27,24,27
XAX2610,11,5,15,43,16,15,16
XAX2611,23,8,26,63,24,23,24
XAX2612,21,25,47,85,28,51,28
XAX2613,11,31,19,29,11,6,11
XAX2614,30,26,57,62,31,15,31
XAX2615,39,18,55,87,34,31,34
XAX2616,32,82,23,99,26,61,26
XAX2617,66,25,70,106,56,55,56
XAX2618,12,24,17,27,8,10,8
XAX2619,14,29,29,50,16,32,16
XAX262,18,12,18,36,12,12,12
XAX2620,34,42,55,72,31,17,31
XAX2621,33,36,15,63,7,22,7
XAX2626,27,30,38,41,16,19,16
XAX2627,13,17,19,27,17,6,17
XAX2628,37,34,39,98,44,12,44
XAX2629,20,39,23,55,15,16,15
XAX2630,24,20,29,65,19,40,19
XAX2631,23,18,22,51,14,13,14
XAX2633,8,23,14,69,12,14,12
XAX2634,15,17,16,25,7,10,7
XAX2636,18,28,14,37,8,0,8
XAX2637,17,5,24,66,9,21,9
XAX2638,24,27,21,52,20,12,20
XAX2639,26,17,47,43,22,25,22
XAX264,81,58,92,143,58,31,58
XAX2640,4,5,12,15,12,6,12
XAX2641,26,28,61,75,23,66,23
XAX2642,25,9,47,53,23,26,23
XAX2643,15,18,14,56,18,14,18
XAX2644,15,9,20,31,18,3,18
XAX2645,6,13,12,36,17,10,17
XAX2646,16,9,15,32,9,8,9
XAX2647,21,14,39,56,20,17,20
XAX2648,33,14,32,80,22,13,22
XAX2649,21,18,17,65,12,9,12
XAX265,26,22,46,72,27,26,27
XAX2650,20,10,22,68,9,3,9
XAX2651,19,20,21,38,15,12,15
XAX2652,32,26,32,78,36,14,36
XAX2653,20,9,19,38,11,11,11
XAX2654,9,4,9,15,8,1,8
XAX2656,24,9,25,3,19,9,19
XAX2658,30,43,55,64,33,54,33
XAX2659,10,5,14,16,5,10,5
XAX266,29,15,14,57,15,7,15
XAX2660,8,12,15,27,5,3,5
XAX2662,21,10,9,45,9,16,9
XAX2663,16,28,28,59,15,21,15
XAX2664,14,10,26,23,16,6,16
XAX2665,21,23,46,51,20,17,20
XAX2666,14,8,21,45,20,31,20
XAX2667,17,5,17,30,14,26,14
XAX2668,21,16,40,75,35,50,35
XAX267,26,3,27,65,17,23,17
XAX2671,33,38,41,84,31,61,31
XAX2672,12,31,18,38,6,5,6
XAX2674,11,13,18,30,14,4,14
XAX2678,19,25,23,27,23,12,23
XAX2679,61,30,74,77,47,59,47
XAX268,34,13,46,63,24,36,24
XAX2680,15,13,17,34,13,19,13
XAX2681,17,20,36,42,19,10,19
XAX2682,35,34,42,50,32,13,32
XAX2683,9,9,13,18,14,1,14
XAX2684,23,14,30,43,26,22,26
XAX2687,39,18,43,56,36,36,36
XAX2688,50,17,56,104,38,48,38
XAX269,57,17,76,159,53,34,53
XAX2690,53,13,37,68,19,32,19
XAX2691,40,21,45,70,27,30,27
XAX2692,21,15,46,48,41,35,41
XAX2693,35,54,42,57,27,17,27
XAX2694,12,11,18,37,11,16,11
XAX2695,29,55,46,96,34,30,34
XAX2696,10,12,20,30,14,8,14
XAX2697,36,33,35,107,30,17,30
XAX27,38,20,26,31,20,7,20
XAX2700,28,32,32,54,8,15,8
XAX2702,23,14,27,46,18,13,18
XAX2703,23,6,22,59,19,18,19
XAX2704,8,13,17,33,13,3,13
XAX2705,28,11,30,57,12,6,12
XAX2706,27,25,37,51,21,19,21
XAX2708,44,104,38,142,42,41,42
XAX271,19,7,19,33,13,5,13
XAX2710,39,27,38,61,27,45,27
XAX2711,29,28,25,58,18,11,18
XAX2712,19,45,26,44,17,25,17
XAX2713,33,23,47,116,40,51,40
XAX2714,26,28,49,68,35,25,35
XAX2715,62,37,73,104,41,34,41
XAX2716,78,86,110,157,70,25,70
XAX2717,27,13,42,57,18,25,18
XAX2718,4,4,15,76,10,3,10
XAX2719,25,26,28,82,14,8,14
XAX272,26,23,30,91,13,21,13
XAX2720,17,15,26,59,14,10,14
XAX2721,19,1,15,11,13,10,13
XAX2722,121,97,119,186,82,61,82
XAX2723,23,13,38,54,18,14,18
XAX2724,8,2,25,69,18,65,18
XAX2725,23,4,44,69,28,50,28
XAX2726,29,25,34,102,22,28,22
XAX2727,14,8,13,53,13,10,13
XAX2728,36,24,43,85,24,31,24
XAX2729,40,43,65,76,45,20,45
XAX273,15,10,20,21,10,3,10
XAX2730,8,9,11,35,7,7,7
XAX2732,22,24,31,104,21,40,21
XAX2733,17,10,16,70,12,30,12
XAX2734,25,22,34,78,31,33,31
XAX2735,17,25,26,42,20,22,20
XAX2739,12,8,18,41,9,21,9
XAX274,15,9,21,27,6,3,6
XAX2740,14,30,18,65,11,15,11
XAX2747,19,39,32,64,15,20,15
XAX2748,12,13,10,27,11,15,11
XAX2749,13,11,12,38,11,5,11
XAX275,44,36,21,98,20,93,20
XAX2751,35,28,33,63,25,28,25
XAX2752,26,7,61,74,22,26,22
XAX2753,20,12,16,35,12,15,12
XAX2754,16,10,21,30,11,7,11
XAX2755,37,15,40,58,25,20,25
XAX2756,4,0,0,0,0,0,0
XAX2757,23,29,29,66,19,15,19
XAX2758,16,11,17,22,9,10,9
XAX276,13,10,12,24,12,2,12
XAX2760,8,1,10,22,11,5,11
XAX2761,14,14,13,48,16,15,16
XAX2762,30,16,31,63,13,9,13
XAX2763,9,12,10,34,13,4,13
XAX2764,43,58,88,116,61,45,61
XAX2765,9,7,7,16,5,0,5
XAX2766,20,57,20,63,20,18,20
XAX2767,58,73,66,122,46,55,46
XAX2768,43,71,45,115,28,50,28
XAX2769,22,18,25,81,18,10,18
XAX277,49,48,78,155,47,29,47
XAX2771,21,13,25,37,22,16,22
XAX2772,12,13,17,38,10,5,10
XAX2774,6,24,9,36,7,12,7
XAX2777,40,54,53,132,51,53,51
XAX2778,18,11,21,42,20,10,20
XAX278,34,17,61,98,22,25,22
XAX2780,60,64,82,98,56,42,56
XAX2781,59,129,86,116,58,22,58
XAX2782,57,49,75,106,47,54,47
XAX2783,28,21,28,76,16,15,16
XAX2784,21,21,30,61,28,11,28
XAX2785,10,15,14,12,9,3,9
XAX2786,27,43,19,70,22,23,22
XAX2787,12,15,16,26,7,6,7
XAX2788,29,30,29,67,13,17,13
XAX2789,17,23,17,26,8,66,8
XAX279,8,8,14,23,13,7,13
XAX2791,16,16,16,28,16,8,16
XAX2792,9,7,13,32,13,2,13
XAX2793,18,29,20,53,19,19,19
XAX2794,19,22,27,29,10,5,10
XAX2795,28,24,26,72,25,7,25
XAX2796,18,5,17,61,18,109,18
XAX2797,25,40,36,56,27,19,27
XAX2799,66,19,56,170,33,13,33
XAX28,33,12,35,62,24,30,24
XAX280,16,9,14,38,14,21,14
XAX2803,36,5,35,48,17,36,17
XAX2804,30,20,39,62,26,19,26
XAX2805,15,13,14,29,8,7,8
XAX2806,26,41,12,84,7,23,7
XAX2807,10,18,28,40,9,3,9
XAX2808,22,16,48,52,26,14,26
XAX2809,25,8,49,53,26,20,26
XAX281,15,16,23,40,15,12,15
XAX2810,13,12,17,29,11,6,11
XAX2811,14,22,22,58,13,5,13
XAX2812,14,32,47,86,4,35,4
XAX2813,28,20,55,55,37,31,37
XAX2814,10,0,14,25,8,47,8
XAX2815,13,11,16,40,12,2,12
XAX2816,8,19,12,24,11,9,11
XAX2817,24,21,16,67,15,15,15
XAX2818,45,8,53,93,33,42,33
XAX2819,13,15,20,49,16,15,16
XAX282,32,16,57,75,48,27,48
XAX2820,30,19,41,57,30,22,30
XAX2821,14,8,13,58,9,4,9
XAX2822,30,21,61,86,41,18,41
XAX2823,28,15,37,58,20,20,20
XAX2825,10,20,22,59,0,7,0
XAX2827,40,22,69,106,45,40,45
XAX2828,21,7,31,25,20,37,20
XAX283,22,16,19,38,8,7,8
XAX2830,19,22,23,69,12,13,12
XAX2831,47,60,59,82,53,21,53
XAX2832,10,19,13,38,9,4,9
XAX2833,8,18,19,22,9,5,9
XAX2836,16,11,27,59,12,32,12
XAX2838,62,30,67,121,49,118,49
XAX284,46,12,40,105,25,35,25
XAX2841,44,58,35,61,7,21,7
XAX2842,17,18,16,43,17,11,17
XAX2843,28,13,25,48,18,39,18
XAX2844,27,38,54,63,23,16,23
XAX2845,18,14,20,32,16,11,16
XAX2846,40,51,56,108,24,12,24
XAX2847,50,77,93,164,47,32,47
XAX2849,15,5,16,42,10,35,10
XAX285,38,70,53,75,31,60,31
XAX2850,23,15,33,57,20,18,20
XAX2852,43,51,60,63,41,42,41
XAX2853,29,51,37,102,20,30,20
XAX2854,23,32,43,70,11,14,11
XAX2855,40,15,61,88,29,64,29
XAX2856,20,34,45,50,20,18,20
XAX2857,55,42,61,105,44,60,44
XAX2859,21,18,17,46,18,12,18
XAX286,28,34,40,70,23,26,23
XAX2860,68,34,59,111,43,45,43
XAX2861,34,28,41,77,27,37,27
XAX2862,63,62,73,122,46,48,46
XAX2864,31,63,44,91,33,32,33
XAX2865,63,77,55,99,44,25,44
XAX2866,8,25,12,38,9,17,9
XAX2867,12,32,25,33,21,4,21
XAX2869,39,16,52,70,24,26,24
XAX287,50,32,45,74,48,14,48
XAX2871,13,15,16,31,7,5,7
XAX2872,43,12,34,64,34,14,34
XAX2873,13,13,12,20,9,17,9
XAX2874,24,15,31,27,14,16,14
XAX288,16,15,19,44,13,7,13
XAX2881,17,43,28,24,21,1,21
XAX2882,14,25,49,44,23,25,23
XAX2883,14,14,21,46,11,16,11
XAX2884,84,49,89,169,47,47,47
XAX2885,22,38,16,13,12,8,12
XAX2886,21,7,21,65,14,8,14
XAX2888,28,36,35,66,30,23,30
XAX2889,57,71,71,113,35,31,35
XAX289,2,4,6,10,3,2,3
XAX2890,38,32,26,72,18,21,18
XAX2891,74,24,76,122,61,68,61
XAX2892,37,37,50,90,34,52,34
XAX2893,31,20,45,64,28,47,28
XAX2894,18,16,13,34,7,13,7
XAX2897,15,25,17,47,16,11,16
XAX2898,12,30,11,27,9,0,9
XAX2899,3,7,15,25,10,0,10
XAX29,60,35,84,99,45,68,45
XAX290,10,12,15,40,16,5,16
XAX2900,12,40,14,40,5,5,5
XAX2901,24,14,22,66,18,9,18
XAX2902,3,20,10,33,12,8,12
XAX2903,13,11,12,33,10,8,10
XAX2904,6,6,13,29,11,1,11
XAX2905,6,9,9,24,11,1,11
XAX2906,10,14,13,35,17,2,17
XAX2908,10,4,15,28,12,6,12
XAX2909,19,19,28,30,26,9,26
XAX2910,25,17,52,53,34,39,34
XAX2911,25,13,47,52,29,18,29
XAX2912,32,27,54,56,32,20,32
XAX2913,22,11,25,34,21,11,21
XAX2914,31,44,68,70,42,15,42
XAX2915,12,23,14,31,8,18,8
XAX2916,8,11,17,29,7,2,7
XAX2917,9,13,11,12,5,11,5
XAX2918,10,20,12,53,8,10,8
XAX292,25,19,26,56,18,17,18
XAX2920,48,64,57,83,28,48,28
XAX2921,109,162,148,184,70,67,70
XAX2922,43,85,83,109,46,36,46
XAX2923,86,78,109,143,71,40,71
XAX2924,49,36,55,108,56,23,56
XAX2925,31,16,15,32,10,13,10
XAX2926,13,21,12,36,11,7,11
XAX2927,43,27,50,69,53,34,53
XAX2928,54,85,68,113,54,101,54
XAX2929,42,33,63,94,32,12,32
XAX293,6,3,15,42,5,3,5
XAX2931,19,17,26,60,24,10,24
XAX2932,34,31,30,105,24,35,24
XAX2933,23,17,27,59,18,5,18
XAX2934,19,17,24,34,17,6,17
XAX2935,21,22,28,41,21,9,21
XAX2936,30,11,23,48,14,10,14
XAX2937,41,47,64,68,40,14,40
XAX2938,19,14,27,44,26,15,26
XAX2939,22,20,31,53,13,7,13
XAX294,16,8,19,41,0,8,0
XAX2941,11,19,13,51,8,2,8
XAX2945,27,21,36,71,21,13,21
XAX2946,0,3,14,29,5,26,5
XAX2947,23,24,26,71,14,6,14
XAX2948,5,15,14,32,7,6,7
XAX295,32,12,42,67,24,37,24
XAX2950,28,26,25,32,36,27,36
XAX2951,37,15,47,69,36,43,36
XAX2952,29,38,44,80,20,41,20
XAX2953,16,30,28,66,19,30,19
XAX2954,9,13,8,41,6,7,6
XAX2955,38,19,32,68,18,52,18
XAX2956,20,25,21,81,16,7,16
XAX2957,48,27,44,68,34,37,34
XAX2958,47,29,84,88,63,61,63
XAX2959,18,12,21,55,10,15,10
XAX296,15,7,16,33,10,10,10
XAX2962,13,26,15,24,16,14,16
XAX2963,14,12,14,23,13,9,13
XAX2964,16,41,24,45,18,17,18
XAX2965,5,36,17,41,13,0,13
XAX2966,27,25,62,63,43,39,43
XAX2967,23,30,51,87,45,32,45
XAX2968,19,12,23,44,10,37,10
XAX297,33,33,50,109,40,36,40
XAX2973,20,32,30,47,13,16,13
XAX2978,42,34,49,103,31,26,31
XAX298,23,18,25,45,22,19,22
XAX2980,41,79,50,127,37,34,37
XAX2984,0,0,0,0,0,0,0
XAX2985,28,28,33,86,16,22,16
XAX2986,33,20,50,57,31,31,31
XAX2987,16,26,16,22,18,16,18
XAX2988,22,23,17,48,14,13,14
XAX2989,17,30,9,37,7,23,7
XAX299,26,27,45,78,33,15,33
XAX2990,39,25,72,122,44,30,44
XAX2991,32,26,56,98,26,40,26
XAX2992,47,44,81,91,49,30,49
XAX2993,20,36,31,46,13,12,13
XAX2994,33,24,64,101,36,21,36
XAX2996,14,9,21,56,15,14,15
XAX3,24,17,40,62,19,22,19
XAX30,20,9,22,34,10,11,10
XAX300,16,17,30,56,19,6,19
XAX3004,16,15,32,49,21,16,21
XAX3008,4,2,8,20,3,4,3
XAX301,19,19,43,65,22,55,22
XAX3014,15,10,20,44,22,79,22
XAX3017,20,14,32,57,17,12,17
XAX3018,38,45,36,80,39,29,39
XAX302,18,5,18,42,8,7,8
XAX303,7,5,16,19,5,2,5
XAX3035,23,9,33,33,12,4,12
XAX304,33,31,39,78,29,11,29
XAX3043,1,0,0,0,0,0,0
XAX3044,11,6,19,56,11,2,11
XAX305,9,6,9,21,8,4,8
XAX3053,32,31,25,64,20,33,20
XAX3055,33,48,43,81,35,15,35
XAX3056,23,19,28,69,18,14,18
XAX3057,26,19,40,76,16,45,16
XAX3058,22,8,26,27,19,8,19
XAX3059,19,8,16,41,8,2,8
XAX306,26,28,42,67,12,28,12
XAX3060,8,6,19,0,2,3,2
XAX3061,15,33,20,28,14,22,14
XAX3067,7,17,3,34,8,8,8
XAX307,36,21,61,89,43,25,43
XAX3075,21,55,27,60,21,13,21
XAX3077,28,17,27,109,22,16,22
XAX3078,16,25,17,41,9,18,9
XAX308,33,21,51,66,29,12,29
XAX3081,20,40,24,27,14,1,14
XAX3087,5,8,16,18,2,7,2
XAX3088,24,15,38,45,28,20,28
XAX309,18,18,24,32,20,13,20
XAX3093,40,60,37,88,25,19,25
XAX31,37,32,58,94,37,37,37
XAX310,10,13,39,34,14,8,14
XAX3102,32,22,34,49,26,11,26
XAX3103,12,14,21,18,12,7,12
XAX3106,24,7,43,88,40,19,40
XAX3107,22,10,12,77,3,5,3
XAX311,2,1,2,10,2,2,2
XAX3112,32,28,53,88,30,11,30
XAX3114,2,12,17,6,11,3,11
XAX3118,15,5,9,42,5,2,5
XAX3119,6,3,14,41,10,22,10
XAX312,2,0,10,9,2,2,2
XAX313,40,57,31,88,27,30,27
XAX3136,14,13,21,59,12,38,12
XAX3137,26,26,22,44,10,8,10
XAX314,20,18,29,58,15,15,15
XAX3149,28,8,22,29,16,8,16
XAX315,13,16,32,39,17,45,17
XAX3150,35,56,63,62,39,10,39
XAX3151,17,12,18,33,14,3,14
XAX3159,20,10,10,10,8,9,8
XAX316,18,11,16,58,17,21,17
XAX3163,13,9,12,61,13,20,13
XAX3167,10,3,6,18,5,2,5
XAX3169,26,16,21,66,5,4,5
XAX317,17,10,27,71,26,16,26
XAX3170,23,13,18,49,21,13,21
XAX3177,22,22,21,34,12,8,12
XAX318,21,11,15,56,22,16,22
XAX3180,25,5,32,41,25,9,25
XAX3182,7,14,8,25,3,10,3
XAX3188,9,5,19,50,8,8,8
XAX319,54,43,57,105,52,36,52
XAX3191,14,9,12,20,11,2,11
XAX3192,29,17,31,71,21,13,21
XAX3197,16,2,22,54,11,28,11
XAX32,8,6,11,20,6,3,6
XAX320,4,0,6,16,4,5,4
XAX3200,9,18,6,36,11,2,11
XAX3201,28,46,44,116,26,16,26
XAX3205,30,36,34,137,19,7,19
XAX3206,29,5,42,73,27,36,27
XAX3207,24,21,34,50,15,20,15
XAX3208,54,65,75,172,41,57,41
XAX3209,55,81,59,113,44,17,44
XAX321,38,29,45,88,21,27,21
XAX3210,43,9,48,82,43,28,43
XAX3212,7,0,0,0,0,0,0
XAX3213,24,20,43,102,28,38,28
XAX3214,42,14,44,146,30,33,30
XAX3215,35,23,34,58,23,19,23
XAX3216,27,24,54,102,23,27,23
XAX3217,11,14,11,46,12,3,12
XAX3218,93,97,66,145,63,71,63
XAX3219,38,41,58,103,40,57,40
XAX322,51,29,55,84,53,45,53
XAX3220,47,76,58,91,24,46,24
XAX3221,25,18,41,49,26,41,26
XAX3222,23,17,26,40,15,8,15
XAX3223,29,39,28,52,24,9,24
XAX3224,38,20,38,76,17,23,17
XAX3225,31,13,39,82,19,24,19
XAX3226,33,78,46,106,27,47,27
XAX3227,35,60,54,100,31,41,31
XAX3228,21,7,25,41,14,25,14
XAX3229,18,12,15,37,14,4,14
XAX323,5,4,12,24,8,3,8
XAX3230,30,33,61,91,23,37,23
XAX3231,26,23,20,46,20,7,20
XAX3232,54,62,89,132,54,122,54
XAX3233,53,35,66,84,47,53,47
XAX3234,15,9,24,39,12,12,12
XAX3235,10,0,12,18,10,43,10
XAX3236,0,15,8,58,13,21,13
XAX3237,49,32,62,91,47,41,47
XAX3239,80,96,108,128,88,83,88
XAX324,14,14,16,29,12,2,12
XAX3241,43,50,44,99,35,28,35
XAX3243,39,18,56,91,40,49,40
XAX3245,14,16,22,30,13,10,13
XAX3247,30,27,47,57,28,36,28
XAX3248,17,26,21,62,23,10,23
XAX325,24,24,31,49,0,7,0
XAX3250,23,13,12,35,4,12,4
XAX3251,31,29,27,72,26,14,26
